,Time_[s],Acceleration[g]
234,237,0.010742
235,239,0.009766
236,240,0.007812
237,241,0.01123
238,242,0.009277
239,243,0.010254
240,244,0.008789
241,245,0.008301
242,246,0.009766
243,247,0.007812
244,248,0.010254
245,249,0.008301
246,250,0.01123
247,251,0.009766
248,252,0.010254
249,253,0.009277
250,254,0.009766
251,255,0.009277
252,256,0.010254
253,257,0.009277
254,258,0.009766
255,259,0.009766
256,260,0.010254
257,261,0.008789
258,262,0.009766
259,263,0.009277
260,264,0.009277
261,265,0.009277
262,266,0.008789
263,267,0.008789
264,268,0.009766
265,269,0.009277
266,270,0.009277
267,271,0.009277
268,272,0.009766
269,273,0.017578
270,274,0.010742
271,275,0.008789
272,276,0.009766
273,277,0.009766
274,278,0.009766
275,279,0.009766
276,280,0.008789
277,281,0.009277
278,282,0.010254
279,283,0.009277
280,284,0.009766
281,285,0.009766
282,286,0.009277
283,287,0.010254
284,288,0.009277
285,289,0.009277
286,290,0.009766
287,291,0.008789
288,292,0.009277
289,293,0.008789
290,294,0.009766
291,295,0.008789
292,296,0.009277
293,297,0.009766
294,299,0.009766
295,300,0.009277
296,301,0.009277
297,302,0.009277
298,303,0.010254
299,304,0.009766
300,305,0.009766
301,306,0.009277
302,307,0.009277
303,308,0.009277
304,309,0.010254
305,310,0.010742
306,311,0.005859
307,312,0.011719
308,313,0.009766
309,314,0.009277
310,315,0.010742
311,316,0.010742
312,317,0.010254
313,318,0.008789
314,319,0.006836
315,320,0.009766
316,321,0.009766
317,322,0.009766
318,323,0.010742
319,324,0.009766
320,325,0.008789
321,326,0.008301
322,327,0.008789
323,328,0.010254
324,329,0.009766
325,330,0.009766
326,331,0.007812
327,332,0.012207
328,333,0.010254
329,334,0.009277
330,335,0.010254
331,336,0.009277
332,337,0.008789
