,Time_[s],Acceleration[g]
244,248,0.004883
245,249,0.001953
246,250,0.004395
247,251,0.004395
248,252,0.004883
249,253,0.004883
250,254,0.003418
251,255,0.003906
252,256,0.003906
253,257,0.003906
254,258,0.004883
255,259,0.004395
256,260,0.003906
257,261,0.004883
258,262,0.003418
259,263,0.006836
260,264,0.001465
261,265,0.003418
262,266,0.00293
263,267,0.00293
264,268,0.003906
265,269,0.003418
266,270,0.003906
267,271,0.004395
268,272,0.003906
269,273,0.008301
270,274,0.004395
271,275,0.003906
272,276,0.003906
273,277,0.003906
274,278,0.003418
275,279,0.003418
276,280,0.003418
277,281,0.003418
278,282,0.004395
279,283,0.003418
280,284,0.003906
281,285,0.003418
282,286,0.003906
283,287,0.003906
284,288,0.003906
285,289,0.003418
286,290,0.003906
287,291,0.003418
288,292,0.004395
289,293,0.003418
290,294,0.004883
291,295,0.003906
292,296,0.003906
293,297,0.003906
294,298,0.003906
295,299,0.003906
296,300,0.003906
297,301,0.003906
298,302,0.003418
299,303,0.003906
300,304,0.004395
301,306,0.003906
302,307,0.003418
303,308,0.003906
304,309,0.003906
305,310,-0.000977
306,311,0.006348
307,312,0.005859
308,313,0.004883
309,314,0.003418
310,315,0.005371
311,316,0.00293
312,317,0.002441
313,318,0.006348
314,319,0.004883
315,320,-0.000488
316,321,0.003418
317,322,0.00293
318,323,0.003418
319,324,0.003418
320,325,0.002441
321,326,0.003418
322,327,0.00293
323,328,0.003418
324,329,0.003418
325,330,0.00293
326,331,0.00293
327,332,0.003418
328,333,0.00293
329,334,0.003418
330,335,0.002441
331,336,0.003906
332,337,0.003418
333,350,0.003418
